"symbol_time","symbol","cell_text"
"12-Jun-19  15:46 ET","TSLA","Tesla: Wedbush and JMP analysts opine on CNBC
  (209.87 
-7.23
)
Wedbush: Street skeptical about FY delivery target; debt is an albatross; comes down to profitability; Neutral $230 tgt 
JMP: First quarter wasn't that representative of the company's situation; FY delivery target achievable; Elon's mgmt style is a problem; $347 tgt is 15x EBITDA   
 "
"12-Jun-19  06:28 ET","TSLA","Tesla +2.5% following annual meeting; Musk opening remarks included affirmation that there is not a demand problem for the Model 3 and that sales have ""far exceeded production""
  (217.10)
Verge Recap
 "
"11-Jun-19  09:59 ET","TSLA","Tesla shares seeing continued strength, up 3% today and now up 24% from multi-year lows set earlier this month with shareholder meeting scheduled for later today
  (219.00 
+6.12
)
TechCrunch Preview
 "
"06-Jun-19  06:01 ET","TSLA","Tesla said to have already delivered 33k North American vehicles this quarter, is seeking to deliver another 33k before months end, according to Electrek
  (196.59)
Electrek Article
 "
"03-Jun-19  11:01 ET","TSLA","Tesla failed to secure air quality permits for new production lines as it ramped Model 3 production - The Drive                                                                                                                                                                             
  (183.87 
-1.29
)
The Drive report
 "
"31-May-19  15:53 ET","TSLA","Tesla hits 2.5 year low as broader market breaks down; earlier, the company announced free supercharging for Model S/X vehicles in stock, offer good through the end of Q2
  (185.00 
-3.22
)
@Tesla tweet
: ""Important Announcement (unless you like paying for gas): All inventory Model S and Model X cars now come with unlimited free Supercharging. This ends on June 30.""
 "
"29-May-19  15:23 ET","TSLA","Tesla trading higher after leaked email to employees from Elon Musk says demand is strong but the company needs to work on delivery speed/cost
  (190.04 
+1.34
)
Electrek report
 "
"23-May-19  10:10 ET","TSLA","Tesla shares recover towards pre-market highs as Reuters, citing its own source on the matter, confirms the authenticity of Musk's earlier email
  (197.85 
+5.12
)
Reuters Article
 "
"23-May-19  09:10 ET","TSLA","Tesla bounces $12 off morning lows, and into positive territory, as apparent email from Elon Musk circulates suggesting the company could achieve record deliveries/sales in Q2
  (192.73)
Teslarati Article
 "
"22-May-19  12:40 ET","TSLA","Tesla -6% to fresh multi-year lows after yet another analyst lowers their PT on shares; Consumer Reports also out this morning with a highly critical piece on the company's Autopilot feature, proclaiming that the latest version of Tesla's automatic lane-changing feature is ""far less competent than a human driver""
  (193.50 
-11.58
)
Consumer Reports
 "
"21-May-19  10:55 ET","TSLA","Tesla cuts price of Model S and X vehicles - Electrek
  (202.72 
-2.64
)
Report
 "
"21-May-19  07:53 ET","TSLA","Tesla: Roth Capital Partners analyst CNBC interview (he has a neutral rating on the stock with a $238 target)
  (205.36)
He knows from ""multiple different sources"" Apple (
AAPL
) bid for Tesla at $240/share in 2013.
He does not believe Apple's Project Titan is dead.
He expects other technology companies will be interested in 
TSLA
.
He believes it is unlikely that Tesla will go ""dramatically lower"" from here.
 "
"17-May-19  13:46 ET","TSLA","Tesla slides 5% to fresh two-year lows after reports CEO Elon Musk emailed employees to alert that he'd be reviewing all expenses as part of 'hardcore' cost cutting efforts, and that Tesla's most recent capital raise only affords the company roughly 10 months to breakeven at its current burn rate
  (217.80 
-10.53
)
See 06:42 post for original mention and link to Electrek article
 "
"03-May-19  07:09 ET","TSLA","Tesla boosts offering of common stock to 3.09 mln shares (at $243.00/share), says Musk may purchase up to $25 mln of the offering, boosts offering of 2.00% convertible senior notes due 2024 to $1.60 bln
  (244.10)
Co sees net proceeds of 
approximately $2.3 billion (previously saw $2.0 bln), sees up to $2.7 billion if the underwriters 
exercise their options in full to purchase additional common stock and notes.
 "
"02-May-19  13:57 ET","TSLA","Tesla expects a shortage of battery minerals for electric cars, according to Reuters
  (243.42 
+9.41
)
Reuters Article
 "
"02-May-19  10:30 ET","TSLA","Tesla: Senator Lisa Murkowski (R-AK) will introduce legislation to streamline regulation process for electric vehicle supply chain minerals, according to Reuters
  (240.11 
+6.10
)
Reuters Article
 (potential related stocks:  
LAC
, 
OROCF
, 
LTHM
, 
SQM
, 
ALB
, 
TSLA
)
 "
"02-May-19  07:47 ET","TSLA","Tesla formally announces offerings of $650 mln of common stock and $1.35 bln aggregate principal amount of convertible senior notes due in 2024 in concurrent underwritten registered public offerings
  (234.01)
The aggregate gross proceeds of the offerings, assuming full exercise by the 
underwriters of their option to purchase additional securities, would 
be approximately $2.3 billion before discounts and expenses. 
Tesla intends to use the net proceeds from the offerings to further strengthen 
its balance sheet, as well as for general corporate purposes.
 "
"02-May-19  07:36 ET","TSLA","Tesla files prospectus supplement relating to potential offering of 2,723,198 shares of Common Stock, says Elon Musk has indicated an interest in purchasing $10 mln of common stock (up to 41,896 shares) in this offering at the public offering price
  (234.01)
Co also disclosed that concurrently with this offering of common 
stock and pursuant to a separate prospectus supplement, it is offering XXX% convertible senior notes due 2024, or the notes, to the public in an 
aggregate principal amount of $1.35 billion 
(or $1.55 billion if the underwriters for 
the concurrent convertible notes offering exercise in full their option 
to purchase additional notes). 
 "
"02-May-19  06:19 ET","TSLA","Tesla files mixed securities shelf offering for an undisclosed amount
  (234.01)
 
 "
"26-Apr-19  13:14 ET","TSLA","Tesla (-5%) extends recent slide to two-year lows as skepticism regarding Elon Musk's business grows
  (234.91 
-12.71
)
On Wednesday evening, Tesla reported a larger than expected net loss and guided for a smaller net loss in the second quarter despite higher deliveries. The company guided for a return to profitability in the back half of the year and lofty reaffirmed delivery and gross margin targets.  
Concerns about demand and profitability/margins remain following recent price cuts even though Elon Musk dismissed demand distress on the call. Tesla also updated the drive train for the Model S and X on Wednesday.
The Autonomy Day on Monday highlighted ambitious autonomous driving plans including full self-driving capabilities this year and a fleet of Tesla robotaxis next year. The company also plans to launch a Model Y SUV and a Semi-truck next year. 
Analysts and short sellers remain skeptical as Elon Musk's credibility has been diminished after years of over-promising and under delivering. Elon Musk also acknowledged that a capital raise might be a good idea for the first time in over a year. 
The stock is set to close below its 50-Month moving average just under $272/share for the first time ever on Tuesday.
 "
"26-Apr-19  09:34 ET","TSLA","Tesla -1.5% at the open as shares slide to fresh two-year lows
  (245.71 
-2.92
)
 
 "
"25-Apr-19  14:21 ET","TSLA","Tesla: Elon Musk tweets that Tesla ""will delay $1K full self-driving option price increase until May 10 for those unable to order by May 1""
  (249.00 
-9.68
)
Tweet
 "
"25-Apr-19  08:26 ET","TSLA","Tesla Q1 call notes
  (258.66)
Expects order rate to increase significantly in conjunction with production 
Sees strong demand for all three vehicles; standard range Model 3 w/full self-driving is very compelling
Does not see cannibalization among its EVs -- different market segments
Expect significant uptick in demand for refreshed S/X
What is logic of price cuts if there is no demand issue? Have always aimed for providing most affordable cars; finding sweet spot for demand within model/battery options
Model 3 ASP increasing to just under $50K as people choose larger battery option
Reiterates company has best product roadmap in the world 
Expects cash balance to increase going forward 
When asked about capital, Elon Musk says Tesla has not been capital constrained; financial discipline is healthy, does see merit to raising capital at this point but probably not the right timing 
Hope to close 
Maxwell (MXWL) 
acquisition mid-May (waiting on SEC) 
Hope to launch Tesla insurance product next month 
Semi production will start next year 
Musk would ""prefer to be private but unfortunately that ship has sailed""
May have cell/battery technology Investor Day later this year.
Shanghai gigafactory progress going well
TSLA
 -0.7% remains near low end of two-year range after ugly quarter
 "
"24-Apr-19  18:08 ET","TSLA","Tesla plans to launch an insurance product
  (258.66 
-5.24
)
Elon Musk says current insurance products don't reflect added safety from autopilot. 
Stock ~flat after hours -- call ongonig.
 "
"24-Apr-19  17:27 ET","TSLA","Tesla misses by $1.93, misses on revs; guides significantly reduced Q2 net loss, below estimates; expects to return to profitability in Q3; reaffirms FY19 production, expects positive OCF less cap-ex every quarter; unveils Model Y pricing
  (258.66 
-5.24
)
Reports Q1 (Mar) loss of $2.90 per share, excluding non-recurring items, 
$1.93 
worse than
 the S&P Capital IQ Consensus of ($0.97); revenues rose 33.2% year/year to $4.54 bln vs the $5.18 bln S&P Capital IQ Consensus. Model 3 gross margin declined slightly to ~20%.  Model S and Model X gross margin declined in Q1 predominantly due to reduced volume and pricing actions. Operating cash flow ($640 mln)
Co issues 
downside guidance
 for Q2, sees significantly reduced net loss vs. $0.34 S&P Capital IQ Consensus. 
Co issues 
guidance
 for Q3 (Sep), sees profitability vs. $1.31 S&P Capital IQ Consensus. 
Given its significantly higher volume, we build different variants of Model 3 in batches (including regional versions), and every vehicle that leaves the factory initially becomes inventory. While in inventory, those vehicles are then matched to a specific order made by each customer. As this was our first quarter delivering Model 3 outside of North America, we faced challenges in ramping our logistics channels and increasing the capacity of our international delivery operations. In addition to these factors, with a massive number of cars being shipped globally from a single factory in Fremont, the international expansion of Model 3 unavoidably resulted in longer average shipping times and increased vehicles in transit. Despite this, our global Model S, Model X and Model 3 inventory (including vehicles in transit and vehicles owned by our sales and service organizations) at the end of Q1 equaled 30 days of sales, less than half of US industry average and in line with our historical numbers.
 Although we are driving towards higher internal goals, we reaffirm our prior guidance of 360,000 to 400,000 vehicle deliveries in 2019, representing an increase of approximately 45% to 65% compared to 2018. Please note that vehicle production will be significantly higher than deliveries, as it takes several weeks to transport cars from California to distant customers, especially in other countries, where they must also be processed by customs. Deliveries, production and customer orders, which are all materially different, are often conflated when analyzing Tesla. If our Gigafactory Shanghai is able to reach volume production early in Q4 this year, we may be able to produce as many as 500,000 vehicles globally in 2019. This is an aggressive schedule, but it is what we are targeting. However, based on what we know today, being able to produce over 500,000 vehicles globally in the 12-month period ending June 30, 2020 does appear very likely. 
We continue to target a 25% non-GAAP gross margin on Model S, Model X and Model 3, depending on variant mix and option take rates as our product offerings change. In response to the operational challenges we experienced with international expansion in Q1, we are in the process of balancing our regional vehicle builds throughout the quarter. This provides an opportunity for additional cost efficiencies in our factory, supply chain, logistics operations and delivery centers. With the recently announced product improvements on Model S and Model X, as well as continued expansion of Model 3 globally, we expect our order rate to continue to increase throughout the year as our production levels increase. 
We believe we will deliver between 90,000 and 100,000 vehicles in Q2. Operating cash flow less capex should be positive in every quarter including Q2. As the impact of higher deliveries and cost reduction take full effect, we expect to return to profitability in Q3 and significantly reduce our loss in Q2. 
The long-range version of Model Y will be an all-electric compact SUV priced at $48,000, roughly $20,000 less than other all-electric SUVs. Given the well-appointed standard equipment, superior acceleration and handling, interior size and up to 300 mile range that we expect for Model Y and the size of the addressable market, we believe it will ultimately have higher sales than Model S, Model X and Model 3 combined. 
 "
