"symbol_time","symbol","cell_text"
"26-May-21  13:36 ET","AAPL","Apple: AliveCor files antitrust lawsuit against Apple, according to MacRumors
  (126.75 
-0.15
)
Mac Rumors
 "
"24-May-21  11:00 ET","AAPL","Apple shares higher by 1.6% as Epic Games trial nears conclusion (see 6:01 for additional color)
  (127.55 
+2.12
)
 
 "
"21-May-21  15:08 ET","AAPL","Apple (
AAPL
) CEO Tim Cook said in Epic Games trial that alternative application stores will be terrible for users; talks about security of application store - CNBC
  (125.75 
-1.55
)
Analyst Gene Munster believes Apple will win this case and this case will have ""little to no impact"" on Apple - CNBC
 "
"19-May-21  09:40 ET","AAPL","Apple had previous discussions with CBS (VIAC) and Discovery (DISCA) for TV content but they never pulled the trigger on any deal - CNBC's David Faber
  (123.74 
-1.15
)
 
 "
"17-May-21  09:06 ET","AAPL","Apple launches Spatial Audio with support for Dolby Atmos
  (127.45)
Apple announced Apple Music is bringing industry-leading sound quality to subscribers with the addition of Spatial Audio with support for Dolby Labs' (
DLB
) Dolby Atmos. Spatial Audio gives artists the opportunity to create immersive audio experiences for their fans with true multidimensional sound and clarity. 
Apple Music will also make its catalog of more than 75 million songs available in Lossless Audio. 
By default, Apple Music will automatically play Dolby Atmos tracks on all AirPods and Beats headphones with an H1 or W1 chip, as well as the built-in speakers in the latest versions of iPhone, iPad, and Mac. 
These new features will be available for Apple Music subscribers starting next month at no additional cost.
 "
"12-May-21  11:54 ET","AAPL","Apple trading back below 200-day moving average, which sits at 122.96
  (122.81 
-3.11
)
Market trades down to lows of the session
Nasdaq Composite -2.2%; S&P 500 -1.4%
 "
"10-May-21  10:33 ET","AAPL","Apple: Only 4% of iOS users have agreed to application tracking after iOS 14.5 release, according to Engadget
  (128.19 
-1.99
)
Engadget
 (potential related stocks: 
FB
, 
TWTR
, 
SNAP
, 
GOOG
, 
TTD
, 
MGNI
)
 "
"04-May-21  15:14 ET","AAPL","Apple Search Ads introduces a new way to promote apps
  (127.33 
-5.25
)
Release
 "
"30-Apr-21  14:13 ET","AAPL","Apple 5th generation iPad Pro delivery dates moved to July indicating strong demand and/or limited supply, according to Bloomberg
  (131.75 
-1.72
)
Bloomberg
 "
"30-Apr-21  10:58 ET","AAPL","Apple shares turn positive after earlier EU investigation confirmation
  (133.49 
+0.08
)
 
 "
"30-Apr-21  06:18 ET","AAPL","Apple: EU commission sends statement of objections to Apple on App Store rules for music streaming providers
  (133.48)
""The European Commission has informed Apple of its preliminary view that it distorted competition in the music streaming market as it abused its dominant position for the distribution of music streaming apps through its App Store. The Commission takes issue with the mandatory use of Apple's own in-app purchase mechanism imposed on music streaming app developers to distribute their apps via Apple's App Store. The Commission is also concerned that Apple applies certain restrictions on app developers preventing them from informing iPhone and iPad users of alternative, cheaper purchasing possibilities.""
Release
 (potential related stocks: SPOT)
 "
"29-Apr-21  11:54 ET","AAPL","Story Stocks: Apple's earnings hit the spot, iPhone 12 sales spill over into MarQ (
AAPL
)
Apple (
AAPL
) is tasting delicious to investors today after reporting impressive Q2 (Mar) earnings results last night. The headline numbers were quite good. Apple reported a huge $0.42 EPS beat, well ahead of the $0.27 beat reported last quarter. Probably even more impressive was revenue jumping...
  Full Article 
 "
"29-Apr-21  10:04 ET","AAPL","Apple's earnings hit the spot, iPhone 12 sales spill over into MarQ, but lack of guidance a bit disappointing
  (134.11 
+0.53
)
Apple (
AAPL
) 
is tasting delicious to investors today after reporting impressive Q2 (Mar) earnings results last night. The headline numbers were quite good. Apple reported a huge $0.42 EPS beat, well ahead of the $0.27 beat reported last quarter. Probably even more impressive was revenue jumping 53.6% yr/yr to a new MarQ record high of $89.58 bln, well above the $76.84 bln consensus. Mac and Services delivered all-time record results, and Apple set new MarQ records for iPhone and Wearables sales. 
 Apple performed very well across its bevy of offerings, with strong double-digit growth in several product categories: iPhone sales jumped 66% yr/yr to $47.9 bln vs. $41.0 bln estimates; Mac sales jumped 70% yr/yr to $9.1 bln vs $6.6 bln ests; iPad sales increased 79% yr/yr to $7.8 bln vs $5.7 bln ests; Wearables sales rose 25% yr/yr to $7.8 bln vs $7.6 bln ests; and finally, Services revenue rose 27% yr/yr to $16.9 bln vs $15.7 bln ests. 
Key takeaways from the quarter:
 
The iPhone 12 launched in DecQ, but there was a spillover effect into MarQ. The model, Apple's first 5G phone, has been very popular with both upgraders and new customers. This is great news for iPhone suppliers, including 
QCOM 
and 
CRUS
. 
iPad and Mac sales have been fueled by the pandemic. Over the past year, tens of millions of iPads and Macs have been sold to help students learn and employees work remotely. 
It was great to see Mac sales snap back with a huge quarter. Mac sales were a bit light in DecQ, likely on some pull-forward sales in SepQ due to back-to-school and remote learning. However, taking the three most recent quarters together, this was Mac's best three-quarter period ever. 
 One area of disappointment may be Apple's decision to continue not providing guidance. On the call, the company guided to strong double-digit revenue growth, but the outlook was not very specific. Given how strong sales have been and in light of the economy re-opening, we think it's time Apple starts guiding again. Blaming the pandemic is starting to feel a bit dated. 
Overall, this was a great quarter for Apple. 
It was great to see upside sales in all categories. Sometimes Apple can stumble a bit, like it did last quarter with Macs, but MarQ was uniformly good. The iPhone 12 launch was a big success that spilled over into MarQ. Our one concern is whether we'll see any turbulence in Mac and iPad sales in the next few quarters as we lap the start of the pandemic. This is where guidance would have been helpful. Nevertheless, Apple's MarQ results were impressive.
 "
"28-Apr-21  17:27 ET","AAPL","Apple earnings conference call update: Guides for Q3 revenue up ""strong double digits"" (Capital IQ consensus calls for +15 growth yr/yr)
  (133.58 
-0.81
)
Co is not providing exact revenue guidance for Q3.  It does expect to grow Q3 revenue ""strong double digits"" yr/yr, but the sequential revenue decline between quarters will be greater than prior quarters due to iPhone supply/demand balances.  Co sees gross margin of 41.5-42.5%.
iPhone results were driven by 5G iPhone 12 models.
iPad had highest March results fueled by remote work trends.
Mac had its three best quarters ever.
Apple TV Plus is experiencing a milestone.
The company grew double digits in each geographic segment.
Active install base of iPhones reached a new high.
Apple has twice the number of paid subscriptions it had two years ago.
The company believes there is great value in its stock.
The company saw double digits increase of upgraders for iPhones.
 "
"28-Apr-21  16:43 ET","AAPL","Apple beats on top and bottom lines with strong beats across all product categories; does not provide Q3 guidance; raises dividend 7%; increases share repurchase program by $90 bln
  (133.58 
-0.81
)
Reports Q2 (Mar) earnings of $1.40 per share, 
$0.42 
better than
 the S&P Capital IQ Consensus of $0.98; revenues rose 53.6% year/year to $89.58 bln vs the $76.84 bln S&P Capital IQ Consensus.
Co reports Q2 iPhone revenue of $47.9 bln vs. $41.0 bln ests and $28.96 bln last year.
Co reports Q2 iPad revenue of $7.8 bln vs. $5.7 bln ests and $4.4 bln last year.
Co reports Q2 services revenue of $16.9 bln vs. $15.7 bln ests and $13.3 bln last year.
Co reports Q2 wearables revenue of $7.8 bln vs. $7.6 bln ests and $6.3 bln last year.
Co reports Q2 Mac revenues of $9.1 bln vs. $6.6 bln ests and $5.4 bln last year.
Co reports Q2 gross margins of 42.5% vs. 39.7% ests and 38% last year.
Apple's board of directors has declared a cash dividend of $0.22 per share of the Company's common stock, an 
increase of 7 percent. The dividend is payable on May 13, 2021 to shareholders 
of record as of the close of business on May 10, 2021. The board of directors 
has also authorized an increase of $90 billion 
to the existing share repurchase program.
Conference call begins at 17:00 ET
 "
"28-Apr-21  16:31 ET","AAPL","Apple reports Q2 metrics
  (133.58 
-0.81
)
Co reports Q2 iPhone revenue of $47.9 vs. $41.0 bln ests
Co reports Q2 iPad revenue of $7.8 bln vs. $5.7 bln ests
Co reports Q2 services revenue of $16.9 bln vs. $15.7 bln ests
 "
"28-Apr-21  16:30 ET","AAPL","Apple prelim Q2 $1.40 vs $0.98 S&P Capital IQ Consensus Estimate; revs $89.58 bln vs $76.84 bln S&P Capital IQ Consensus Estimate; Apple does not provide Q3 revenue/gross margin guidance
 
 "
"28-Apr-21  09:58 ET","AAPL","Apple Second Quarter Earnings Preview -- To guide or not to guide
  (134.50 
+0.11
)
Apple (
AAPL
) reports second quarter earnings tonight after the close. 
Q2 Capital IQ consensus calls for EPS of $0.99 (versus $0.64 last year) on revenue of $77.3 bln (+32 yr/yr).
 
The key question will be if the company will provide Q3 guidance which it has refrained from doing since the pandemic began. The company also could provide some other details on Q3 during its conference call. Q3 Capital IQ consensus calls for EPS of $0.82 (versus $0.65 last year) on revenue of $68.58 bln (+15% yr/yr) and gross margins of 39.7% versus 38% last year.
The Street is expecting Q2 iPhones revenue to be $41.0 bln vs. $28.9 bln last year, 
iPad revenues to be $5.7 bln vs. $4.4 bln last year, Mac revenues of $6.6 bln vs. $5.4 bln last year, wearable revenues of $7.6 bln vs. $6.3 bln last year, and service revenue of $15.7 bln vs. $13.4 bln last year. The Street is expecting Q2 gross margins of 40% versus 38.4% last year.
In addition, Apple is expected to update its dividend and its share repurchase program.
 Last year, the company raised the dividend by 6% to $0.82/share and added $50 bln to its share repurchase program.
The company has not missed EPS or revenues in several quarters. In Q1, Apple performed very well across its bevy of offerings with strong double-digit growth despite supply constraints in several product categories: Apple reported Q1 iPhone revenue of $65.6 bln (+17% yr/yr), iPads revenue of $8.4 (+41% yr/yr), Services revenue $15.8 bln (+24% yr/yr), and wearables revenue of $13.0 bln (+30% yr/yr).
Citigroup analyst Jim Suva commented, ""Apple's shares have underperformed the broader markets but this follows significant outperformance in CY 2020. Aside from broader macro rotation, underperformance can be attributed to news flow on order cuts (mainly tied to iPhone 12 mini) and uncertainty around iPhone demand momentum, as well as antitrust concerns that could potentially derail Services growth momentum and negatively impact earnings. Our checks continue to suggest underlying demand fundamentals across consumer tech demand and App Store remains robust....""
AAPL
 has a $2.25 trillion valuation and currently trades at 30 times FY21 earnings.
Based on the weekly 
AAPL
 Weekly Apr30 $134 straddle, the options market is currently pricing in a move of ~4% in either direction by weekly expiration (Friday).
Suppliers to keep on note include: SWKS, CRUS, AVGO, QRVO, TSM, and QCOM, among others (SMH); SSNLF, LPL (for displays) and LITE, FNSR and IIVI (for FaceID).
 "
